date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-17,-0.3930495945196478,-1.2328360382100516,0.402638708934205,47035601997
2025-03-18,-0.4458795944816558,-1.2264180177846031,0.34858641048746747,47035601997
2025-03-19,-0.49870959444366436,-1.2729161011758272,0.2774984494746814,47035601997
2025-03-20,-0.5515395944056724,-1.3394356209326892,0.2214878039840331,47035601997
2025-03-21,-0.6043695943676803,-1.343061982394962,0.15986754606204923,47035601997
2025-03-22,-0.6571995943296882,-1.4524534580423627,0.10482493649893408,47035601997
2025-03-23,-0.7100295942916968,-1.4581477409277241,0.08875501684498326,47035601997
2025-03-24,-0.7628595942537048,-1.5453543625368007,0.006469997023967935,47035601997
2025-01-21,0.7199252945607191,-0.010061519757545696,1.465983398159886,4203509252
2025-01-22,0.7177747036469704,-0.00436650547938594,1.4209952395321588,4203509252
2025-01-23,0.7156241127332215,-0.011718060583268207,1.4713030540382035,4203509252
2025-01-24,0.7134735218194725,-0.04445259416937615,1.3983156425181147,4203509252
2025-01-25,0.7113229309057241,0.007974322630212756,1.4407770664654695,4203509252
2025-01-26,0.7091723399919752,0.016207299094783058,1.5003153573170416,4203509252
2025-01-27,0.7070217490782262,-0.03107071838784368,1.414895787263008,4203509252
2025-01-28,0.7048711581644773,-0.08511582259849272,1.4377617327090764,4203509252
2025-01-29,0.7027205672507284,-0.0010260286961104171,1.3922827133577074,4203509252
2025-01-30,0.7005699763369799,0.015558037091524608,1.457362978148598,4203509252
2025-01-31,0.6984193854232308,-0.032898443771919327,1.4334194435964025,4203509252
2025-02-01,0.6962687945094821,-0.03759468033653993,1.4462779582674448,4203509252
2025-02-02,0.6941182035957334,-0.06906862258646529,1.4226034005785633,4203509252
2025-02-03,0.6919676126819843,-0.012215502368253738,1.45595126263115,4203509252
2025-02-04,0.6898170217682358,-0.030554107507262285,1.444556408973176,4203509252
2025-02-05,0.6876664308544866,-0.07278573759255504,1.4148520809444654,4203509252
